1775804436.563,0.0413,-0.0236,-0.0692,-0.0386,0.0195,0.0768,0.0026,-0.0041,0.0076,0.0004
1775804436.613,0.0060,-0.0853,-0.0137,-0.0033,0.0812,0.0213,0.0027,-0.0042,0.0076,0.0006
1775804436.663,-0.0027,0.0106,0.0309,0.0055,-0.0148,-0.0234,0.0027,-0.0042,0.0075,0.0010
1775804436.713,0.0235,-0.0068,0.0092,-0.0208,0.0026,-0.0017,0.0027,-0.0041,0.0076,0.0008
1775804436.764,-0.0332,-0.0940,-0.0230,0.0359,0.0898,0.0306,0.0027,-0.0042,0.0076,0.0004
1775804436.813,0.0584,-0.0244,0.0182,-0.0557,0.0202,-0.0107,0.0027,-0.0042,0.0075,0.0007
1775804436.863,-0.0115,0.0106,0.0308,0.0142,-0.0149,-0.0232,0.0027,-0.0042,0.0076,0.0009
1775804436.913,-0.0026,-0.0417,-0.0003,0.0053,0.0375,0.0079,0.0026,-0.0042,0.0077,0.0003
1775804436.964,0.0241,0.0109,-0.0259,-0.0215,-0.0151,0.0335,0.0026,-0.0042,0.0076,0.0005
1775804437.014,-0.0200,0.0023,-0.0217,0.0227,-0.0065,0.0293,0.0026,-0.0041,0.0076,0.0008
1775804437.064,-0.0027,-0.0154,-0.0042,0.0052,0.0113,0.0118,0.0026,-0.0041,0.0075,0.0008
1775804437.114,-0.0330,0.0454,0.0480,0.0355,-0.0495,-0.0405,0.0025,-0.0042,0.0075,0.0003
1775804437.162,0.0541,0.0369,0.0144,-0.0516,-0.0410,-0.0069,0.0025,-0.0041,0.0075,0.0006
1775804437.212,0.0015,-0.0505,0.0173,0.0010,0.0465,-0.0097,0.0025,-0.0041,0.0075,0.0007
1775804437.262,-0.0506,0.0240,0.0043,0.0531,-0.0281,0.0033,0.0025,-0.0041,0.0076,0.0005
1775804437.312,-0.0067,0.0375,-0.0430,0.0092,-0.0415,0.0506,0.0025,-0.0041,0.0076,0.0003
1775804437.362,0.0146,-0.0462,0.0218,-0.0122,0.0422,-0.0143,0.0024,-0.0040,0.0076,0.0007
1775804437.412,0.0102,-0.0244,0.0351,-0.0077,0.0204,-0.0275,0.0025,-0.0041,0.0076,0.0008
1775804437.462,0.0063,0.0453,0.0440,-0.0038,-0.0495,-0.0364,0.0025,-0.0041,0.0076,0.0006
1775804437.513,-0.0592,-0.0547,-0.0100,0.0618,0.0506,0.0177,0.0026,-0.0041,0.0077,0.0002
1775804437.563,-0.0197,-0.0194,-0.0528,0.0222,0.0153,0.0604,0.0026,-0.0041,0.0076,0.0005
1775804437.613,0.0454,0.0456,0.0231,-0.0429,-0.0498,-0.0155,0.0025,-0.0042,0.0076,0.0002
