457157.600,0.000000,0.000000,-98.720000,-15.459000,-2.370000,0.123000,22.54399337,114.00768956,20.302000,3.000000,1.288000,1.051000,2.872000,48.000000,3.000000,0.000000,1775804341.326700
457157.700,0.000000,0.000000,-98.670000,-15.463000,-2.358000,0.108000,22.54399118,114.00767446,20.326000,3.000000,1.215000,1.005000,2.900000,48.000000,3.000000,0.000000,1775804341.427200
457157.800,0.000000,0.000000,-98.390000,-15.478000,-2.283000,0.098000,22.54398905,114.00765939,20.352000,3.000000,1.303000,1.029000,2.904000,48.000000,3.000000,0.000000,1775804341.526800
457157.900,0.000000,0.000000,-98.260000,-15.480000,-2.248000,0.100000,22.54398699,114.00764436,20.375000,3.000000,1.425000,1.063000,2.922000,49.000000,3.000000,0.000000,1775804341.626900
457158.000,0.000000,0.000000,-98.030000,-15.501000,-2.187000,0.091000,22.54398499,114.00762928,20.397000,3.000000,1.461000,1.068000,2.610000,49.000000,3.000000,0.000000,1775804341.729900
457158.100,0.000000,0.000000,-97.870000,-15.469000,-2.139000,0.096000,22.54398295,114.00761415,20.419000,3.000000,1.459000,1.120000,2.663000,49.000000,3.000000,0.000000,1775804341.831400
457158.200,0.000000,0.000000,-97.720000,-15.421000,-2.091000,0.086000,22.54398094,114.00759915,20.434000,3.000000,1.596000,1.155000,3.197000,49.000000,3.000000,0.000000,1775804341.931400
457158.300,0.000000,0.000000,-97.770000,-15.378000,-2.098000,0.132000,22.54397899,114.00758420,20.460000,3.000000,1.570000,1.156000,3.187000,49.000000,3.000000,0.000000,1775804342.029700
457158.400,0.000000,0.000000,-97.400000,-15.345000,-1.993000,0.121000,22.54397705,114.00756913,20.488000,3.000000,1.574000,1.153000,3.156000,49.000000,3.000000,0.000000,1775804342.127100
457158.500,0.000000,0.000000,-97.360000,-15.330000,-1.981000,0.223000,22.54397522,114.00755421,20.515000,3.000000,1.496000,1.099000,3.094000,50.000000,3.000000,0.000000,1775804342.229900
457158.600,0.000000,0.000000,-97.200000,-15.249000,-1.925000,0.147000,22.54397344,114.00753934,20.538000,3.000000,1.562000,1.110000,2.777000,50.000000,3.000000,0.000000,1775804342.327900
457158.700,0.000000,0.000000,-97.160000,-15.205000,-1.909000,0.106000,22.54397166,114.00752449,20.555000,3.000000,1.539000,1.096000,2.683000,50.000000,3.000000,0.000000,1775804342.427400
